Blue,Green,Red,Label
16,4,59,black
25,67,0,black
77,27,46,black
75,9,0,black
34,0,0,black
22,28,28,black
67,49,0,black
57,4,0,black
5,67,0,black
0,34,67,black
66,64,23,black
28,60,0,black
69,21,0,black
14,0,12,black
49,38,0,black
23,20,3,black
76,73,13,black
58,77,8,black
10,38,5,black
4,20,7,black
4,0,58,black
18,37,75,black
53,54,0,black
47,67,48,black
34,17,61,black
0,61,39,black
12,66,2,black
0,0,0,black
47,34,73,black
52,28,0,black
0,53,47,black
43,14,0,black
3,76,16,black
20,24,0,black
0,5,60,black
18,69,10,black
25,0,0,black
0,0,30,black
77,39,50,black
46,0,76,black
16,62,0,black
0,57,50,black
46,65,61,black
26,0,19,black
49,0,32,black
9,64,0,black
53,57,0,black
0,7,56,black
56,40,4,black
58,0,56,black
71,0,67,black
44,0,31,black
53,49,11,black
29,0,54,black
54,69,61,black
52,0,35,black
55,44,43,black
0,4,68,black
55,0,77,black
34,69,35,black
38,36,0,black
14,0,50,black
42,61,34,black
12,38,1,black
39,23,17,black
66,0,24,black
42,35,54,black
15,17,44,black
24,61,73,black
0,9,0,black
4,16,45,black
24,10,45,black
1,21,30,black
56,10,0,black
60,0,14,black
69,37,10,black
52,48,6,black
24,9,6,black
30,26,39,black
59,42,72,black
51,30,40,black
0,23,60,black
0,31,0,black
55,65,0,black
22,23,1,black
36,64,53,black
67,69,48,black
73,25,76,black
3,41,12,black
35,60,56,black
0,0,35,black
37,30,18,black
30,47,71,black
0,46,66,black
0,0,0,black
52,29,6,black
0,67,63,black
19,69,43,black
2,20,0,black
46,26,0,black
50,76,66,black
21,75,34,black
50,71,0,black
48,14,46,black
58,37,5,black
5,0,2,black
0,0,51,black
0,2,77,black
0,52,15,black
40,46,0,black
0,0,0,black
57,11,73,black
45,6,43,black
0,45,45,black
55,58,52,black
56,0,53,black
13,40,0,black
70,52,0,black
5,61,0,black
55,39,38,black
66,65,5,black
29,33,35,black
62,22,55,black
53,55,0,black
9,0,65,black
0,0,72,black
12,73,61,black
58,56,24,black
11,55,1,black
0,58,36,black
48,21,3,black
0,52,53,black
3,63,0,black
0,0,23,black
10,56,0,black
11,44,26,black
0,28,33,black
0,21,59,black
46,8,72,black
73,0,16,black
0,28,16,black
3,28,74,black
24,21,0,black
41,29,0,black
73,55,0,black
0,22,0,black
0,49,0,black
9,63,17,black
64,56,57,black
21,44,0,black
0,14,0,black
0,25,45,black
0,66,28,black
0,61,0,black
49,14,25,black
16,72,76,black
48,74,0,black
0,54,0,black
0,49,38,black
5,6,0,black
63,43,0,black
2,50,17,black
73,10,40,black
45,0,0,black
0,59,0,black
11,69,40,black
63,49,25,black
4,0,31,black
46,72,0,black
14,12,77,black
27,0,0,black
60,60,48,black
21,63,20,black
57,3,70,black
47,20,77,black
16,17,0,black
0,57,75,black
73,20,0,black
54,23,11,black
58,35,56,black
5,28,36,black
64,32,0,black
57,27,47,black
0,16,2,black
37,11,47,black
44,27,18,black
6,41,2,black
37,44,3,black
60,0,24,black
58,62,72,black
75,43,0,black
69,27,0,black
0,0,53,black
46,30,0,black
0,68,59,black
0,71,52,black
73,0,42,black
17,0,76,black
0,12,0,black
74,74,10,black
0,48,0,black
0,0,70,black
8,0,30,black
2,16,35,black
76,66,31,black
0,0,13,black
67,3,20,black
36,68,26,black
76,51,76,black
0,0,74,black
36,54,68,black
63,66,53,black
0,0,23,black
20,43,0,black
0,44,0,black
16,0,18,black
24,60,0,black
0,0,31,black
4,1,0,black
41,45,19,black
24,24,21,black
55,50,62,black
31,0,65,black
53,28,27,black
0,0,5,black
55,72,0,black
17,0,48,black
0,8,0,black
54,65,31,black
53,8,36,black
0,0,0,black
59,18,1,black
15,74,19,black
8,1,43,black
62,23,0,black
25,39,0,black
58,10,59,black
0,15,56,black
17,67,58,black
54,7,7,black
26,67,0,black
29,41,74,black
43,25,0,black
0,23,73,black
37,53,77,black
50,71,5,black
0,58,0,black
73,3,69,black
18,10,0,black
68,0,0,black
53,8,47,black
9,44,12,black
63,63,0,black
65,73,0,black
10,73,1,black
20,58,28,black
21,43,0,black
68,29,57,black
48,71,57,black
36,42,59,black
0,8,3,black
47,0,0,black
55,54,52,black
17,16,0,black
55,13,27,black
0,14,68,black
7,0,34,black
0,48,0,black
0,60,70,black
0,27,48,black
53,21,54,black
66,3,65,black
57,10,7,black
0,70,46,black
55,69,59,black
68,50,66,black
0,12,52,black
34,71,27,black
0,73,27,black
50,64,75,black
50,39,27,black
52,0,65,black
66,37,60,black
45,30,0,black
22,47,16,black
64,39,22,black
0,61,63,black
62,5,10,black
32,71,36,black
0,1,30,black
73,8,53,black
15,64,0,black
51,0,56,black
77,27,0,black
62,19,58,black
23,65,35,black
57,0,0,black
10,57,63,black
0,34,30,black
0,15,0,black
0,0,4,black
42,68,36,black
55,0,0,black
22,30,47,black
0,70,4,black
50,0,0,black
42,32,51,black
0,24,0,black
50,51,24,black
3,0,0,black
17,27,59,black
0,56,62,black
45,36,40,black
55,76,41,black
25,0,48,black
76,40,53,black
48,1,0,black
64,0,22,black
16,14,3,black
11,60,15,black
72,8,37,black
58,0,4,black
1,0,31,black
0,0,11,black
43,52,54,black
68,0,16,black
34,12,55,black
58,7,2,black
36,0,45,black
37,18,77,black
48,0,62,black
26,0,76,black
0,14,28,black
77,62,65,black
0,76,64,black
26,65,24,black
25,10,33,black
0,12,58,black
0,40,49,black
9,29,0,black
53,34,71,black
16,47,12,black
48,0,28,black
15,0,0,black
0,20,1,black
0,20,0,black
9,66,68,black
0,0,39,black
0,0,60,black
22,21,39,black
5,25,37,black
37,2,33,black
0,76,0,black
69,0,0,black
6,30,18,black
67,0,63,black
18,37,28,black
58,75,29,black
38,0,0,black
16,68,18,black
15,0,26,black
56,45,0,black
46,24,39,black
62,0,22,black
26,35,0,black
0,75,14,black
0,5,0,black
13,0,75,black
22,18,19,black
47,11,9,black
75,55,0,black
31,0,58,black
32,22,0,black
31,0,38,black
0,60,50,black
21,53,66,black
49,39,0,black
38,63,30,black
56,65,0,black
66,0,10,black
66,0,19,black
34,39,35,black
0,71,14,black
0,27,0,black
66,58,37,black
2,59,66,black
17,0,34,black
0,51,23,black
73,21,61,black
0,32,73,black
56,32,5,black
28,56,0,black
0,0,56,black
51,31,65,black
30,0,70,black
0,72,77,black
0,24,0,black
0,0,67,black
0,30,75,black
61,24,18,black
14,65,32,black
14,42,0,black
34,0,18,black
26,14,57,black
0,0,17,black
9,53,0,black
50,47,64,black
38,0,10,black
75,55,8,black
0,36,0,black
40,29,47,black
53,40,18,black
0,0,0,black
14,21,0,black
0,37,56,black
29,0,29,black
10,0,49,black
0,76,39,black
67,64,39,black
0,0,70,black
42,0,27,black
65,17,30,black
15,18,43,black
20,47,0,black
22,20,55,black
51,34,55,black
11,51,34,black
72,54,0,black
0,24,77,black
0,17,20,black
0,0,0,black
61,0,4,black
0,12,14,black
0,42,0,black
29,22,0,black
73,0,21,black
0,0,71,black
71,48,55,black
41,21,73,black
32,67,58,black
65,13,30,black
44,41,12,black
37,51,59,black
35,0,0,black
0,25,0,black
36,75,41,black
33,0,57,black
0,65,77,black
0,0,72,black
55,36,66,black
37,0,0,black
69,0,75,black
13,67,38,black
41,60,59,black
61,19,0,black
21,3,6,black
0,0,17,black
41,57,30,black
53,66,28,black
0,29,29,black
15,0,15,black
61,7,14,black
0,56,54,black
28,46,71,black
0,0,34,black
21,0,51,black
23,65,0,black
15,15,50,black
6,0,0,black
1,8,57,black
68,73,0,black
69,56,0,black
1,31,17,black
0,0,57,black
41,31,23,black
24,68,31,black
69,6,0,black
65,0,17,black
21,0,52,black
58,16,37,black
48,20,3,black
60,74,42,black
44,0,0,black
14,75,48,black
61,0,71,black
32,63,0,black
2,63,0,black
5,67,59,black
17,2,44,black
64,62,73,black
0,7,34,black
57,59,0,black
31,31,0,black
0,57,1,black
64,42,60,black
35,68,68,black
37,0,12,black
73,50,0,black
26,69,36,black
26,32,73,black
0,67,7,black
0,0,51,black
60,25,11,black
59,66,0,black
6,19,50,black
15,0,73,black
0,52,13,black
18,0,12,black
0,75,64,black
0,73,29,black
0,2,43,black
0,0,47,black
11,4,0,black
41,50,5,black
0,77,33,black
44,0,17,black
0,0,62,black
66,67,58,black
0,1,42,black
0,74,24,black
0,9,0,black
0,0,16,black
0,22,30,black
0,64,17,black
51,0,23,black
0,0,0,black
5,34,0,black
67,0,48,black
12,37,19,black
53,0,8,black
12,71,9,black
62,0,2,black
28,0,0,black
20,77,0,black
73,0,70,black
73,48,60,black
28,70,35,black
31,44,57,black
6,33,0,black
73,37,67,black
0,41,75,black
37,68,0,black
0,40,11,black
66,43,0,black
37,30,60,black
13,34,1,black
49,1,28,black
13,0,24,black
28,55,25,black
75,1,21,black
0,0,26,black
0,39,0,black
0,0,2,black
10,35,73,black
0,0,16,black
0,29,34,black
48,73,71,black
38,57,44,black
66,74,63,black
48,56,30,black
36,76,0,black
31,24,60,black
38,36,5,black
36,59,3,black
28,0,39,black
18,40,18,black
34,0,41,black
57,0,71,black
0,51,4,black
0,13,36,black
33,0,53,black
5,3,22,black
70,44,25,black
39,0,0,black
0,52,20,black
14,8,16,black
69,14,57,black
37,13,0,black
0,53,28,black
69,71,0,black
53,0,0,black
34,33,44,black
0,23,0,black
0,42,15,black
0,36,11,black
47,66,0,black
24,0,23,black
74,13,50,black
0,73,39,black
44,34,0,black
4,17,57,black
31,39,60,black
65,28,11,black
73,46,32,black
0,5,51,black
72,0,58,black
47,39,71,black
8,44,75,black
59,6,0,black
76,0,31,black
26,0,59,black
10,76,0,black
5,0,12,black
20,68,24,black
41,55,47,black
36,12,42,black
73,1,6,black
68,48,34,black
47,2,0,black
27,67,14,black
0,46,39,black
35,0,73,black
43,21,63,black
16,0,30,black
0,3,32,black
9,16,33,black
69,16,0,black
75,0,60,black
67,27,37,black
23,5,49,black
38,69,43,black
0,0,14,black
72,33,33,black
20,20,0,black
40,39,33,black
55,0,8,black
0,0,0,black
51,0,0,black
33,54,43,black
0,42,5,black
0,37,32,black
1,0,0,black
53,33,23,black
39,52,20,black
27,77,49,black
36,15,47,black
0,0,56,black
33,25,37,black
60,0,69,black
0,29,60,black
0,0,46,black
76,66,69,black
13,62,46,black
2,64,21,black
11,37,53,black
66,59,58,black
15,37,58,black
70,30,56,black
47,0,40,black
69,70,0,black
73,77,14,black
57,48,70,black
33,0,26,black
18,0,0,black
45,0,0,black
0,20,14,black
51,75,6,black
48,0,0,black
28,0,0,black
0,71,47,black
39,0,28,black
0,57,48,black
25,0,0,black
0,6,59,black
16,52,44,black
6,42,49,black
39,6,55,black
60,72,60,black
0,28,40,black
0,0,33,black
45,47,72,black
0,0,45,black
0,19,0,black
25,53,35,black
61,0,0,black
0,55,0,black
25,0,70,black
45,28,77,black
53,0,63,black
63,13,0,black
0,64,19,black
8,66,24,black
76,0,37,black
0,20,30,black
77,16,0,black
0,0,33,black
0,0,35,black
52,0,44,black
52,8,64,black
12,40,38,black
0,38,0,black
43,6,0,black
20,69,0,black
0,45,31,black
0,0,38,black
29,41,38,black
35,39,65,black
36,0,0,black
62,0,61,black
0,75,27,black
63,0,64,black
26,53,5,black
66,25,71,black
41,25,0,black
0,46,0,black
4,25,57,black
42,59,0,black
74,18,75,black
3,18,0,black
19,0,48,black
9,31,20,black
31,42,0,black
16,64,0,black
32,29,31,black
0,44,26,black
60,65,75,black
0,28,52,black
0,40,11,black
62,0,67,black
74,42,55,black
51,68,6,black
55,46,54,black
34,63,74,black
16,66,0,black
12,31,0,black
0,63,2,black
0,0,26,black
42,38,52,black
14,10,39,black
21,61,0,black
0,22,40,black
63,4,0,black
63,59,0,black
17,34,0,black
0,31,68,black
0,0,73,black
0,42,77,black
72,24,50,black
34,19,54,black
0,0,61,black
76,24,0,black
27,55,24,black
51,54,18,black
0,26,0,black
35,25,0,black
5,29,59,black
0,49,5,black
51,9,35,black
60,70,35,black
0,63,29,black
0,22,22,black
62,72,70,black
47,0,45,black
18,0,17,black
26,13,66,black
33,0,33,black
16,14,35,black
62,0,33,black
42,51,75,black
74,22,0,black
29,46,0,black
11,0,0,black
47,7,0,black
45,0,56,black
55,43,67,black
43,49,17,black
3,28,0,black
54,52,70,black
77,30,24,black
26,69,45,black
67,0,20,black
47,73,60,black
51,4,37,black
2,4,47,black
13,11,0,black
0,40,41,black
17,36,69,black
61,36,15,black
0,0,63,black
35,70,32,black
41,7,34,black
14,35,24,black
0,0,0,black
33,0,19,black
28,0,60,black
22,48,0,black
0,0,35,black
45,27,43,black
10,25,0,black
16,49,64,black
0,0,0,black
10,0,60,black
73,0,50,black
0,11,11,black
17,12,62,black
74,74,56,black
0,19,0,black
12,0,74,black
59,0,56,black
77,3,75,black
5,55,69,black
35,63,38,black
4,19,33,black
7,72,69,black
28,21,0,black
23,77,0,black
22,27,34,black
39,40,0,black
19,38,7,black
75,66,22,black
0,0,0,black
2,42,77,black
69,23,50,black
9,65,60,black
66,74,75,black
70,0,0,black
10,0,25,black
0,71,52,black
49,70,15,black
4,0,49,black
0,54,0,black
71,14,47,black
69,62,51,black
6,43,70,black
0,45,76,black
0,9,7,black
44,69,0,black
40,66,18,black
68,49,0,black
59,0,60,black
11,0,36,black
0,0,60,black
49,0,60,black
0,2,55,black
37,39,57,black
0,0,0,black
6,75,20,black
52,21,47,black
41,0,57,black
12,31,10,black
15,29,0,black
50,6,19,black
21,54,20,black
4,23,9,black
50,0,33,black
35,3,9,black
16,0,63,black
77,75,72,black
0,0,0,black
71,49,18,black
5,0,12,black
0,0,0,black
10,3,48,black
11,72,33,black
37,11,42,black
12,4,11,black
50,42,55,black
41,77,56,black
0,74,0,black
0,7,64,black
0,20,0,black
0,31,60,black
7,14,0,black
22,73,0,black
4,0,53,black
3,26,0,black
0,30,41,black
36,56,71,black
6,28,38,black
72,38,16,black
33,41,12,black
21,39,17,black
39,18,0,black
43,22,19,black
0,14,44,black
77,0,16,black
44,0,75,black
0,57,1,black
70,0,45,black
65,35,54,black
0,0,33,black
41,59,25,black
63,28,0,black
19,26,14,black
12,72,31,black
0,32,47,black
33,10,1,black
8,0,47,black
40,3,59,black
0,66,39,black
3,0,16,black
72,51,0,black
28,77,14,black
56,74,0,black
35,14,37,black
11,25,0,black
30,59,0,black
0,0,71,black
0,4,0,black
61,24,17,black
3,21,66,black
69,0,10,black
0,0,58,black
25,1,25,black
36,75,45,black
68,15,30,black
77,2,25,black
62,10,33,black
31,48,65,black
0,64,4,black
42,33,77,black
11,3,4,black
26,3,4,black
2,0,18,black
0,0,49,black
34,0,48,black
64,30,73,black
28,20,0,black
0,6,28,black
37,31,0,black
0,0,42,black
0,45,56,black
0,13,0,black
0,72,4,black
31,51,75,black
36,0,32,black
54,23,76,black
58,70,0,black
15,40,60,black
50,0,0,black
26,0,30,black
0,76,33,black
0,37,54,black
63,12,0,black
66,25,0,black
14,47,0,black
54,0,0,black
43,6,30,black
1,8,0,black
76,28,1,black
0,14,37,black
30,36,0,black
56,58,29,black
0,39,1,black
0,0,0,black
19,14,50,black
0,0,37,black
31,76,55,black
20,51,0,black
31,49,37,black
18,41,11,black
77,0,46,black
28,73,12,black
0,8,0,black
8,4,8,black
76,71,3,black
71,0,53,black
52,37,14,black
54,57,76,black
67,64,19,black
77,77,5,black
0,66,20,black
77,0,71,black
43,13,77,black
29,75,26,black
61,0,5,black
53,29,56,black
41,44,9,black
77,51,41,black
52,41,7,black
22,54,20,black
77,10,0,black
0,43,57,black
31,0,75,black
37,0,66,black
68,0,0,black
58,74,33,black
1,0,67,black
36,26,33,black
0,75,70,black
0,9,50,black
0,0,69,black
0,35,10,black
0,0,26,black
15,69,22,black
43,32,8,black
73,7,53,black
39,18,36,black
64,58,0,black
61,0,48,black
2,53,0,black
37,71,36,black
17,0,68,black
26,0,43,black
0,36,57,black
47,27,61,black
59,25,20,black
5,25,0,black
59,24,4,black
0,65,43,black
3,32,38,black
65,47,28,black
56,16,61,black
0,0,19,black
19,29,22,black
0,0,72,black
0,77,31,black
40,3,0,black
0,56,73,black
31,14,42,black
10,23,5,black
0,21,67,black
24,0,71,black
34,16,25,black
31,0,48,black
0,27,60,black
39,58,34,black
36,30,47,black
8,60,20,black
67,4,0,black
52,41,25,black
23,55,25,black
77,51,59,black
61,46,69,black
8,44,65,black
4,70,0,black
61,7,0,black
54,77,45,black
46,16,62,black
0,46,46,black
0,0,13,black
30,77,76,black
45,39,7,black
0,21,0,black
48,55,52,black
67,53,39,black
58,61,21,black
58,0,13,black
55,46,71,black
29,75,36,black
19,74,20,black
33,0,52,black
12,63,0,black
0,29,0,black
62,29,68,black
0,0,60,black
33,75,29,black
32,40,67,black
2,47,62,black
0,32,0,black
19,61,25,black
0,53,6,black
20,76,0,black
0,68,45,black
7,0,30,black
29,30,6,black
14,13,26,black
53,42,0,black
9,72,69,black
15,55,5,black
46,3,76,black
58,7,67,black
42,8,0,black
65,0,18,black
77,15,16,black
3,35,64,black
1,68,11,black
71,2,59,black
49,52,39,black
50,30,0,black
75,70,49,black
7,61,0,black
7,75,0,black
0,32,21,black
54,44,0,black
0,0,7,black
54,0,0,black
0,19,64,black
0,40,71,black
32,41,21,black
74,27,13,black
65,53,0,black
34,68,26,black
23,57,13,black
12,10,0,black
53,36,27,black
12,35,21,black
31,20,0,black
48,7,21,black
74,41,51,black
64,0,18,black
1,33,10,black
75,0,0,black
25,55,46,black
71,32,55,black
34,50,0,black
51,48,24,black
0,60,60,black
0,0,9,black
7,66,5,black
35,19,52,black
42,73,0,black
0,64,13,black
6,0,0,black
19,1,8,black
17,0,67,black
52,0,22,black
47,11,54,black
0,60,77,black
41,31,49,black
57,77,0,black
62,35,61,black
19,21,49,black
0,8,68,black
0,47,0,black
57,77,16,black
55,52,33,black
0,55,13,black
10,45,63,black
0,0,37,black
36,24,70,black
72,35,0,black
3,30,35,black
3,4,73,black
0,21,66,black
12,56,24,black
4,41,46,black
0,63,46,black
9,0,65,black
65,0,2,black
62,56,55,black
39,0,16,black
0,43,0,black
18,20,18,black
17,0,45,black
25,27,0,black
36,18,0,black
33,0,0,black
0,4,67,black
0,39,0,black
63,26,47,black
0,32,64,black
68,69,68,black
49,23,35,black
9,72,28,black
31,1,0,black
1,0,21,black
75,1,60,black
7,0,6,black
59,50,51,black
0,0,1,black
0,57,35,black
69,48,69,black
0,30,0,black
31,0,0,black
66,72,51,black
47,69,64,black
14,31,0,black
66,23,40,black
0,46,40,black
1,75,17,black
18,66,0,black
14,8,2,black
74,8,17,black
65,10,22,black
0,70,0,black
0,45,11,black
0,75,0,black
23,66,1,black
43,66,8,black
0,72,72,black
0,18,0,black
21,0,60,black
70,13,4,black
0,7,63,black
0,0,76,black
68,10,22,black
65,55,74,black
54,4,34,black
63,0,0,black
67,59,76,black
30,1,1,black
70,37,41,black
64,52,0,black
47,13,44,black
68,0,0,black
39,0,16,black
0,26,22,black
1,65,47,black
19,43,12,black
74,76,2,black
0,31,0,black
0,38,11,black
55,3,6,black
0,18,0,black
4,74,0,black
3,61,75,black
4,68,0,black
4,74,50,black
0,53,7,black
46,0,32,black
30,39,15,black
55,0,48,black
65,13,0,black
46,62,67,black
62,5,11,black
0,0,13,black
36,48,60,black
0,22,2,black
0,18,0,black
50,71,75,black
58,68,23,black
4,58,7,black
2,55,6,black
0,65,0,black
0,32,0,black
17,20,59,black
11,12,54,black
14,14,24,black
52,59,77,black
12,0,70,black
14,58,7,black
0,18,76,black
34,49,0,black
31,63,39,black
37,27,54,black
0,56,0,black
31,40,77,black
24,73,42,black
60,0,51,black
20,40,26,black
40,57,46,black
31,0,32,black
64,9,54,black
0,0,28,black
4,68,75,black
0,39,41,black
52,75,67,black
51,18,2,black
75,15,52,black
32,0,12,black
71,0,13,black
43,64,33,black
63,32,75,black
